pair,entry_dt,exit_dt,dir,entry_a,entry_b,exit_a,pnl,days_held,exit_b
CGPOWER.NS : BDL.NS,2020-08-04,2020-08-20,SHORT,10.09823989868164,197.06204223632812,15.889877319335938,0.5478401184082315,16,
ULTRACEMCO.NS : JINDALSTEL.NS,2020-08-11,2020-08-21,SHORT,3886.0234375,208.5217132568359,4100.5068359375,-202.0837249755859,10,
JSWSTEEL.NS : HDFCBANK.NS,2020-07-31,2020-08-21,LONG,209.0546417236328,991.4659423828124,267.5709228515625,7.781539916992074,21,
BDL.NS : CEATLTD.NS,2020-08-13,2020-08-24,LONG,215.0512237548828,860.7644653320312,204.33724975585935,-0.2811126708984659,11,
SBIN.NS : JINDALSTEL.NS,2020-08-17,2020-08-25,SHORT,181.7542724609375,220.92138671875,195.7317657470703,-15.558334350585938,8,
CEATLTD.NS : HAL.NS,2020-08-12,2020-08-25,SHORT,859.073974609375,496.9656372070313,853.8574829101562,38.63244628906244,13,
SBIN.NS : TATAPOWER.NS,2020-08-17,2020-08-25,SHORT,181.7542724609375,54.163047790527344,195.7317657470703,-10.160472869873047,8,
JSWSTEEL.NS : HAVELLS.NS,2020-07-28,2020-08-25,LONG,203.9765625,560.7666015625,270.4184265136719,-18.417999267578125,28,
NTPC.NS : CEATLTD.NS,2020-08-17,2020-08-26,LONG,74.82237243652344,838.2081909179688,80.71082305908203,-65.4031753540039,9,
CGPOWER.NS : JINDALSTEL.NS,2020-08-11,2020-08-26,SHORT,11.880282402038574,208.5217132568359,19.20645523071289,3.2456502914428995,15,
HINDZINC.NS : MGL.NS,2020-08-07,2020-08-27,LONG,150.51708984375,858.1262817382812,141.1153564453125,-30.47845458984375,20,
BPCL.NS : MGL.NS,2020-08-21,2020-08-27,SHORT,159.74664306640625,923.7476196289062,160.85678100585938,-45.654754638671875,6,
BDL.NS : HAL.NS,2020-08-13,2020-08-27,SHORT,215.0512237548828,582.833984375,193.1788024902344,-103.90058898925784,14,
JINDALSTEL.NS : HINDZINC.NS,2020-08-20,2020-08-27,LONG,232.03662109375,132.87396240234375,213.5606231689453,-26.717391967773438,7,
MGL.NS : POWERGRID.NS,2020-08-21,2020-08-27,LONG,923.7476196289062,81.00869750976562,879.2030029296875,-42.87391662597656,6,
SIEMENS.NS : MGL.NS,2020-08-21,2020-08-27,SHORT,1212.229736328125,923.7476196289062,1192.4053955078125,-24.72027587890625,6,
HAL.NS : MGL.NS,2020-08-24,2020-08-27,SHORT,541.2565307617188,938.7584228515624,457.06097412109375,24.640136718750114,3,
JINDALSTEL.NS : AMBUJACEM.NS,2020-08-17,2020-08-28,LONG,220.92138671875,198.49673461914065,213.7088165283203,-10.017868041992159,11,
JSWSTEEL.NS : GRASIM.NS,2020-08-10,2020-08-28,LONG,232.73638916015625,618.3880615234375,266.43194580078125,-35.83099365234375,18,
TCS.NS : HAVELLS.NS,2020-08-25,2020-08-31,SHORT,2078.060546875,645.62646484375,2091.589111328125,-59.780517578125,6,
APOLLOHOSP.NS : HAVELLS.NS,2020-08-25,2020-08-31,SHORT,1641.5777587890625,645.62646484375,1612.0887451171875,-16.762939453125,6,
AMBUJACEM.NS : SBILIFE.NS,2020-08-05,2020-09-01,LONG,199.8993682861328,851.708251953125,192.75042724609375,17.584091186523438,27,
NTPC.NS : POWERGRID.NS,2020-08-17,2020-09-02,LONG,74.82237243652344,76.53202056884766,77.6880874633789,-0.0048828125,16,
TCS.NS : SBILIFE.NS,2020-08-31,2020-09-02,LONG,2091.589111328125,818.9122924804688,2098.909912109375,-14.9884033203125,2,
SBIN.NS : JINDALSTEL.NS,2020-08-28,2020-09-03,LONG,211.6387939453125,213.7088165283203,200.6262359619141,-16.2984619140625,6,
NTPC.NS : BEL.NS,2020-08-03,2020-09-03,SHORT,65.19882202148438,29.38456916809082,76.7066650390625,-7.971372604370117,31,
SBIN.NS : CGPOWER.NS,2020-08-25,2020-09-03,LONG,195.7317657470703,18.3154354095459,200.6262359619141,-0.006147384643526266,9,
ICICIBANK.NS : APOLLOHOSP.NS,2020-08-24,2020-09-03,LONG,367.6685791015625,1667.3192138671875,369.9885864257813,-5.964416503906193,10,
NTPC.NS : BDL.NS,2020-08-03,2020-09-04,SHORT,65.19882202148438,184.35968017578125,74.3512954711914,-10.836738586425781,32,
MRF.NS : HINDZINC.NS,2020-07-23,2020-09-04,SHORT,62856.7109375,123.4127197265625,57963.734375,4901.455963134766,43,
SBIN.NS : TATAPOWER.NS,2020-08-28,2020-09-04,LONG,211.6387939453125,59.13967514038086,194.46109008789065,-14.955135345458956,7,
SBIN.NS : VEDL.NS,2020-08-26,2020-09-04,LONG,197.5201416015625,57.769962310791016,194.46109008789065,-1.715023040771456,9,
TATASTEEL.NS : SBIN.NS,2020-08-25,2020-09-04,SHORT,17.49964714050293,195.7317657470703,17.38821029663086,-1.1592388153075888,10,
NTPC.NS : HAL.NS,2020-08-21,2020-09-07,LONG,83.18396759033203,547.81298828125,72.54551696777344,133.8096694946289,17,
IOC.NS : GAIL.NS,2020-09-04,2020-09-07,SHORT,39.605953216552734,52.808589935302734,39.558746337890625,-1.1915512084960938,3,
GRASIM.NS : HAVELLS.NS,2020-08-25,2020-09-07,SHORT,657.107421875,645.62646484375,686.9335327148438,-44.48077392578125,13,
IGL.NS : HDFCLIFE.NS,2020-08-20,2020-09-07,LONG,199.98130798339844,587.6996459960938,193.86441040039065,-2.956375122070284,18,
HDFCBANK.NS : HAVELLS.NS,2020-08-31,2020-09-07,LONG,1071.1922607421875,599.37451171875,1066.0562744140625,-36.7332763671875,7,
TCS.NS : HDFCBANK.NS,2020-08-24,2020-09-07,SHORT,2083.111328125,1072.3441162109375,2156.26708984375,-79.443603515625,14,
JSWSTEEL.NS : APOLLOHOSP.NS,2020-08-12,2020-09-08,LONG,243.74676513671875,1683.5430908203125,266.85906982421875,77.7017822265625,27,
ULTRACEMCO.NS : JINDALSTEL.NS,2020-09-01,2020-09-08,SHORT,3831.092529296875,215.38845825195312,3744.045654296875,64.12480163574219,7,
ICICIPRULI.NS : INFY.NS,2020-08-31,2020-09-08,SHORT,419.9118957519531,844.6129150390625,439.3352355957031,-9.69110107421875,8,
APOLLOHOSP.NS : HDFCBANK.NS,2020-08-24,2020-09-09,SHORT,1667.3192138671875,1072.3441162109375,1584.374755859375,63.2169189453125,16,
GAIL.NS : LICHSGFIN.NS,2020-08-25,2020-09-09,SHORT,53.69725036621094,264.971923828125,49.0384635925293,-6.197139739990234,15,
IOC.NS : LICHSGFIN.NS,2020-08-13,2020-09-09,SHORT,40.99853515625,240.1141662597656,38.02454376220703,16.975822448730497,27,
SBIN.NS : AMBUJACEM.NS,2020-08-25,2020-09-09,LONG,195.7317657470703,201.21153259277344,183.40147399902344,-0.65667724609375,15,
AMBUJACEM.NS : SBILIFE.NS,2020-09-08,2020-09-09,SHORT,186.86837768554688,835.9780883789062,189.5379180908203,-17.014694213867188,1,
TATASTEEL.NS : AMBUJACEM.NS,2020-08-31,2020-09-10,LONG,17.04564666748047,190.53334045410156,16.839282989501953,-2.3781929016113565,10,
BAJFINANCE.NS : HDFCBANK.NS,2020-08-24,2020-09-10,SHORT,3441.791748046875,1072.3441162109375,3448.345703125,-31.9932861328125,17,
CGPOWER.NS : CEATLTD.NS,2020-08-26,2020-09-10,SHORT,19.20645523071289,909.4998168945312,22.869544982910156,-45.684635162353516,15,
TCS.NS : ICICIPRULI.NS,2020-08-31,2020-09-10,LONG,2091.589111328125,419.9118957519531,2160.065673828125,44.135284423828125,10,
JINDALSTEL.NS : HINDZINC.NS,2020-09-11,2020-09-14,SHORT,199.43194580078125,141.442626953125,207.1384735107422,-15.888427734375,3,
MGL.NS : POWERGRID.NS,2020-09-01,2020-09-14,SHORT,802.201904296875,77.28170013427734,823.3673095703125,-23.295074462890625,13,
ABB.NS : HINDZINC.NS,2020-09-11,2020-09-14,SHORT,882.7709350585938,141.442626953125,891.7617797851562,-17.172744750976562,3,
IGL.NS : HDFCLIFE.NS,2020-09-10,2020-09-14,SHORT,189.25845336914065,594.1687622070312,199.2501983642578,-12.115158081054659,4,
VEDL.NS : HINDZINC.NS,2020-09-08,2020-09-14,LONG,56.24674224853515,126.09043884277344,58.083553314208984,-5.333477020263665,6,
HINDZINC.NS : APOLLOTYRE.NS,2020-09-11,2020-09-14,LONG,141.442626953125,110.18354034423828,133.26072692871094,-17.047790527343736,3,
TATAPOWER.NS : HINDZINC.NS,2020-09-11,2020-09-14,SHORT,54.79116439819336,141.442626953125,55.17770004272461,-8.568435668945312,3,
HINDZINC.NS : POWERGRID.NS,2020-09-11,2020-09-15,LONG,141.442626953125,76.75147247314453,131.713623046875,-8.9183349609375,4,
SIEMENS.NS : MGL.NS,2020-09-01,2020-09-15,LONG,1155.84814453125,802.201904296875,1214.732421875,31.697021484375,14,
NTPC.NS : HINDZINC.NS,2020-09-11,2020-09-16,SHORT,70.73973083496094,141.442626953125,72.4952392578125,-12.734115600585938,5,
LT.NS : HINDZINC.NS,2020-09-11,2020-09-16,SHORT,856.2192993164062,141.442626953125,860.3258056640625,-15.085113525390625,5,
IOC.NS : HINDZINC.NS,2020-09-11,2020-09-16,SHORT,39.22830581665039,141.442626953125,39.03947830200195,-10.789779663085938,5,
TCS.NS : INFY.NS,2020-08-31,2020-09-17,LONG,2091.589111328125,844.6129150390625,2280.33935546875,113.80291748046875,17,
AMBUJACEM.NS : SBILIFE.NS,2020-09-11,2020-09-17,SHORT,192.2527008056641,855.1710205078125,199.35641479492188,-15.265640258789034,6,
IOC.NS : GAIL.NS,2020-09-10,2020-09-18,LONG,39.44073486328125,48.9038200378418,38.09535598754883,-2.0455398559570312,8,
HINDZINC.NS : GAIL.NS,2020-09-11,2020-09-18,LONG,141.442626953125,48.87688446044922,127.01275634765624,-15.156967163085952,7,
APOLLOHOSP.NS : HAVELLS.NS,2020-09-14,2020-09-18,SHORT,1601.3876953125,651.4686889648438,1806.2652587890625,-198.84039306640625,4,
BEL.NS : POWERGRID.NS,2020-09-17,2020-09-21,LONG,31.85013198852539,73.7497787475586,29.620162963867188,-3.194011688232422,4,
CGPOWER.NS : CEATLTD.NS,2020-09-16,2020-09-21,SHORT,25.047595977783203,934.712646484375,23.85956764221191,-51.41121482849121,5,
HINDZINC.NS : SBILIFE.NS,2020-09-16,2020-09-22,SHORT,130.46401977539062,858.3862915039062,123.88874816894533,-28.84263610839845,6,
NTPC.NS : CEATLTD.NS,2020-09-16,2020-09-22,SHORT,72.4952392578125,934.712646484375,70.91837310791016,-63.532325744628906,6,
BDL.NS : POWERGRID.NS,2020-09-08,2020-09-23,SHORT,154.8612060546875,76.64192199707031,138.86492919921875,11.176033020019531,15,
APOLLOHOSP.NS : TCS.NS,2020-09-03,2020-09-23,SHORT,1675.6036376953125,2130.73876953125,1795.74462890625,35.4832763671875,20,
MRF.NS : HINDZINC.NS,2020-09-17,2020-09-23,LONG,59154.32421875,128.50038146972656,56849.640625,-2302.660430908203,6,
HINDZINC.NS : APOLLOTYRE.NS,2020-09-17,2020-09-23,SHORT,128.50038146972656,127.58344268798828,126.47721862792967,-10.54080200195311,6,
BEL.NS : BDL.NS,2020-08-27,2020-09-24,LONG,33.48262405395508,193.1788024902344,27.82080841064453,49.57182693481448,28,
LT.NS : APOLLOTYRE.NS,2020-09-14,2020-09-24,SHORT,841.9396362304688,119.04943084716795,793.9674682617188,38.86921691894533,10,
BDL.NS : CEATLTD.NS,2020-08-26,2020-09-24,SHORT,200.9686584472656,909.4998168945312,137.94515991210938,6.173645019531222,29,
BAJFINANCE.NS : HDFCBANK.NS,2020-09-18,2020-09-24,LONG,3424.790283203125,1014.9854736328124,2985.30712890625,-413.65960693359386,6,
ULTRACEMCO.NS : GRASIM.NS,2020-08-27,2020-09-24,SHORT,3962.788818359375,672.11865234375,3699.05322265625,258.486572265625,28,
TCS.NS : HAVELLS.NS,2020-09-14,2020-09-25,LONG,2308.554931640625,651.4686889648438,2244.5263671875,-54.2913818359375,11,
ABB.NS : HINDZINC.NS,2020-09-21,2020-09-28,LONG,883.1149291992188,122.5796356201172,846.2672119140625,-39.138664245605455,7,
AMBUJACEM.NS : HAVELLS.NS,2020-08-25,2020-09-29,SHORT,201.21153259277344,645.62646484375,196.0534210205078,8.614654541015625,35,
HDFCBANK.NS : HAVELLS.NS,2020-09-14,2020-09-29,SHORT,1015.6091918945312,651.4686889648438,1020.025390625,-6.8018798828125,15,
JSWSTEEL.NS : GRASIM.NS,2020-09-21,2020-09-29,SHORT,257.50970458984375,703.3182983398438,269.6591491699219,-7.636260986328125,8,
JSWSTEEL.NS : HAVELLS.NS,2020-09-16,2020-09-29,SHORT,273.9778137207031,662.0823364257812,269.6591491699219,-8.6806640625,13,
CGPOWER.NS : JINDALSTEL.NS,2020-09-07,2020-09-29,LONG,24.107074737548828,202.09957885742188,22.721038818359375,10.865428924560547,22,
CGPOWER.NS : BDL.NS,2020-08-27,2020-09-30,LONG,20.14698028564453,193.1788024902344,23.7110652923584,48.27908134460452,34,
TCS.NS : HDFCBANK.NS,2020-09-14,2020-09-30,LONG,2308.554931640625,1015.6091918945312,2309.388916015625,-18.98968505859375,16,
HINDZINC.NS : MGL.NS,2020-09-24,2020-10-01,LONG,122.13338470458984,736.2399291992188,123.91848754882812,-39.61449432373047,7,
APOLLOHOSP.NS : HDFCBANK.NS,2020-09-18,2020-10-01,LONG,1806.2652587890625,1014.9854736328124,2064.394775390625,210.4666748046874,13,
SIEMENS.NS : MGL.NS,2020-09-24,2020-10-01,LONG,1188.9215087890625,736.2399291992188,1237.79541015625,7.47430419921875,7,
HAL.NS : MGL.NS,2020-09-24,2020-10-01,LONG,352.2010498046875,736.2399291992188,361.4480285644531,-32.152618408203125,7,
CGPOWER.NS : HINDZINC.NS,2020-09-08,2020-10-05,LONG,22.919044494628903,126.09043884277344,25.443605422973633,1.4237461090087926,27,
MRF.NS : HINDZINC.NS,2020-10-01,2020-10-06,LONG,60195.1484375,123.91848754882812,59888.75,-314.22332763671875,5,
SBIN.NS : VEDL.NS,2020-09-24,2020-10-06,SHORT,165.9884490966797,59.02436447143555,180.34243774414065,-11.598773956298857,12,
VEDL.NS : HINDZINC.NS,2020-09-21,2020-10-06,LONG,57.769962310791016,122.5796356201172,61.779579162597656,-5.154125213623033,15,
HINDZINC.NS : SBILIFE.NS,2020-09-25,2020-10-07,LONG,124.45403289794922,788.5400390625,125.4061279296875,-29.61803436279297,12,
APOLLOHOSP.NS : AMBUJACEM.NS,2020-09-21,2020-10-07,LONG,1809.3277587890625,189.80938720703125,2146.733642578125,314.7373504638672,16,
ICICIPRULI.NS : INFY.NS,2020-09-14,2020-10-07,SHORT,427.5620422363281,889.90869140625,430.8406372070313,76.89865112304682,23,
ULTRACEMCO.NS : APOLLOHOSP.NS,2020-09-21,2020-10-08,SHORT,3798.046142578125,1809.3277587890625,4255.40966796875,-45.3240966796875,17,
SBIN.NS : GRASIM.NS,2020-09-10,2020-10-09,SHORT,186.507568359375,699.8353271484375,186.64877319335935,31.058502197265653,29,
BEL.NS : BDL.NS,2020-10-06,2020-10-12,SHORT,29.45099639892578,155.63343811035156,28.774311065673828,-12.837154388427734,6,
ICICIBANK.NS : APOLLOHOSP.NS,2020-09-17,2020-10-12,SHORT,356.697021484375,1755.538330078125,390.5783996582031,456.6437683105469,25,
BPCL.NS : MGL.NS,2020-10-01,2020-10-13,SHORT,137.6212921142578,777.6395263671875,132.08995056152344,-62.958099365234375,12,
TCS.NS : INFY.NS,2020-10-05,2020-10-13,LONG,2507.220703125,953.8504028320312,2619.108642578125,12.65545654296875,8,
IOC.NS : LICHSGFIN.NS,2020-10-09,2020-10-13,SHORT,36.11269760131836,278.4136657714844,35.92387390136719,-16.003803253173828,4,
LT.NS : HINDZINC.NS,2020-10-12,2020-10-14,LONG,845.3462524414062,117.87879180908205,854.166015625,-0.10591888427732954,2,
JINDALSTEL.NS : HINDZINC.NS,2020-10-12,2020-10-14,LONG,190.6879425048828,117.87879180908205,187.8720703125,-11.741554260253892,2,
CEATLTD.NS : HINDZINC.NS,2020-09-16,2020-10-14,LONG,934.712646484375,130.46401977539062,970.5999755859376,39.546875000000114,28,
GRASIM.NS : HAVELLS.NS,2020-10-09,2020-10-14,SHORT,731.0350341796875,691.537353515625,749.1858520507812,-30.56573486328125,5,
GAIL.NS : LICHSGFIN.NS,2020-10-09,2020-10-14,SHORT,46.157012939453125,278.4136657714844,44.51432037353515,-16.187385559082024,5,
JSWSTEEL.NS : APOLLOHOSP.NS,2020-09-17,2020-10-15,SHORT,272.26934814453125,1755.538330078125,276.73040771484375,396.1190185546875,28,
ABB.NS : HINDZINC.NS,2020-10-12,2020-10-15,LONG,851.3767700195312,117.87879180908205,843.6142578125,-13.355957031249986,3,
CGPOWER.NS : HINDZINC.NS,2020-10-12,2020-10-15,LONG,23.463558197021484,117.87879180908205,22.96854782104492,-6.088455200195302,3,
TATASTEEL.NS : SBIN.NS,2020-10-09,2020-10-15,SHORT,15.25028133392334,186.64877319335935,15.431882858276367,-5.311392784118624,6,
CGPOWER.NS : CEATLTD.NS,2020-09-29,2020-10-15,SHORT,22.721038818359375,961.1331176757812,22.96854782104492,-8.700145721435543,16,
TATAPOWER.NS : HINDZINC.NS,2020-10-12,2020-10-15,LONG,51.070777893066406,117.87879180908205,51.11909484863281,-5.5451278686523295,3,
APOLLOHOSP.NS : HAVELLS.NS,2020-09-25,2020-10-16,LONG,2003.0484619140625,641.7315063476562,2183.7294921875,143.241455078125,21,
GRASIM.NS : APOLLOHOSP.NS,2020-09-24,2020-10-16,SHORT,666.86962890625,1924.01904296875,758.1140747070312,168.46600341796875,22,
NTPC.NS : BDL.NS,2020-10-06,2020-10-19,SHORT,68.04767608642578,155.63343811035156,66.02605438232422,-12.412002563476562,13,
NTPC.NS : HAL.NS,2020-10-14,2020-10-19,SHORT,63.964012145996094,347.6792907714844,66.02605438232422,-14.474334716796875,5,
TCS.NS : HAVELLS.NS,2020-10-05,2020-10-19,LONG,2507.220703125,652.0042114257812,2523.26123046875,-19.40289306640625,14,
COALINDIA.NS : BDL.NS,2020-10-06,2020-10-19,SHORT,75.0791244506836,155.63343811035156,73.729248046875,-13.083747863769531,13,
COALINDIA.NS : HAL.NS,2020-09-24,2020-10-19,SHORT,74.3720474243164,352.2010498046875,73.729248046875,-16.29125213623047,25,
NTPC.NS : BEL.NS,2020-10-14,2020-10-19,SHORT,63.964012145996094,28.159143447875977,66.02605438232422,-2.523406982421875,5,
TCS.NS : ICICIPRULI.NS,2020-09-14,2020-10-19,LONG,2308.554931640625,427.5620422363281,2523.26123046875,221.76031494140625,35,
AMBUJACEM.NS : HAVELLS.NS,2020-10-07,2020-10-23,LONG,212.47792053222656,662.9586181640625,223.88006591796875,-33.24299621582031,16,
TATASTEEL.NS : AMBUJACEM.NS,2020-10-07,2020-10-23,SHORT,15.31631851196289,212.47792053222656,17.476947784423828,9.24151611328125,16,
JINDALSTEL.NS : AMBUJACEM.NS,2020-09-18,2020-10-23,SHORT,195.92445373535156,199.08494567871097,203.77923583984375,16.940338134765597,35,
APOLLOHOSP.NS : SBILIFE.NS,2020-09-11,2020-10-26,SHORT,1589.6514892578125,855.1710205078125,2027.3992919921875,-522.3844604492188,45,
SBIN.NS : TATAPOWER.NS,2020-10-12,2020-10-26,LONG,187.02525329589844,51.070777893066406,185.14276123046875,-2.8971481323242188,14,
SBIN.NS : VEDL.NS,2020-10-12,2020-10-26,LONG,187.02525329589844,43.433868408203125,185.14276123046875,-4.973705291748054,14,
HDFCBANK.NS : HAVELLS.NS,2020-10-07,2020-10-26,LONG,1115.7352294921875,662.9586181640625,1162.43798828125,7.4130859375,19,
JSWSTEEL.NS : GRASIM.NS,2020-10-16,2020-10-26,LONG,295.2392272949219,758.1140747070312,292.6290283203125,-9.772430419921875,10,
SBIN.NS : CGPOWER.NS,2020-10-19,2020-10-26,LONG,192.01385498046875,22.57253646850586,185.14276123046875,-10.979694366455078,7,
HINDZINC.NS : POWERGRID.NS,2020-10-20,2020-10-27,LONG,132.60618591308594,68.88572692871094,140.39572143554688,0.6468276977539062,7,
LT.NS : HINDZINC.NS,2020-10-21,2020-10-27,SHORT,862.7991943359375,138.70541381835938,916.4646606445312,-51.97515869140625,6,
TCS.NS : SBILIFE.NS,2020-09-04,2020-10-27,LONG,2120.823974609375,825.6396484375,2447.51318359375,386.14752197265625,53,
NTPC.NS : HINDZINC.NS,2020-10-14,2020-10-28,SHORT,63.964012145996094,126.80447387695312,71.24182891845703,3.40350341796875,14,
LT.NS : APOLLOTYRE.NS,2020-10-23,2020-10-28,SHORT,878.4788208007812,142.04383850097656,917.3045654296876,-45.08401489257824,5,
BAJFINANCE.NS : HDFCBANK.NS,2020-10-05,2020-10-28,SHORT,3334.212646484375,1069.752197265625,3322.28662109375,103.3638916015625,23,
JSWSTEEL.NS : HDFCBANK.NS,2020-10-06,2020-10-28,SHORT,276.5406188964844,1098.3114013671875,290.3035583496094,49.11572265625,22,
ICICIPRULI.NS : INFY.NS,2020-10-12,2020-10-28,SHORT,416.1365051269531,1029.7073974609375,406.2510070800781,-30.12139892578125,16,
ULTRACEMCO.NS : GRASIM.NS,2020-10-07,2020-10-28,LONG,4125.52490234375,745.3103637695312,4376.13916015625,233.34637451171875,21,
APOLLOHOSP.NS : HDFCBANK.NS,2020-10-09,2020-10-29,SHORT,2249.47216796875,1184.181640625,2060.54248046875,144.4346923828125,20,
ABB.NS : HINDZINC.NS,2020-10-21,2020-10-29,SHORT,885.9644165039062,138.70541381835938,871.372802734375,9.611984252929688,8,
IOC.NS : HINDZINC.NS,2020-10-20,2020-10-29,SHORT,35.42820739746094,132.60618591308594,37.00960922241211,-0.4618034362792969,9,
VEDL.NS : HINDZINC.NS,2020-10-13,2020-10-29,SHORT,44.64348220825195,122.63916015625,47.12999725341797,8.600109100341797,16,
CGPOWER.NS : HINDZINC.NS,2020-10-19,2020-10-29,SHORT,22.57253646850586,131.44583129882812,29.651206970214844,-4.798717498779297,10,
TCS.NS : HDFCBANK.NS,2020-10-09,2020-10-29,SHORT,2606.505859375,1184.181640625,2449.83935546875,112.1715087890625,20,
HINDZINC.NS : GAIL.NS,2020-10-14,2020-10-30,LONG,126.80447387695312,44.51432037353515,132.94110107421875,5.005584716796868,16,
NTPC.NS : CEATLTD.NS,2020-09-29,2020-10-30,SHORT,68.85633087158203,961.1331176757812,70.83750915527344,92.83284759521484,31,
CGPOWER.NS : CEATLTD.NS,2020-10-23,2020-10-30,SHORT,25.691112518310547,1083.768310546875,31.086740493774418,-33.21679496765137,7,
TATAPOWER.NS : HINDZINC.NS,2020-10-21,2020-10-30,SHORT,52.13374710083008,138.70541381835938,50.39434814453125,-4.024913787841797,9,
ICICIBANK.NS : APOLLOHOSP.NS,2020-10-21,2020-10-30,LONG,406.28662109375,2123.420166015625,379.51019287109375,2.90936279296875,9,
CEATLTD.NS : HINDZINC.NS,2020-10-28,2020-11-03,LONG,1108.9327392578125,137.4857940673828,1082.560791015625,-27.810546875,6,
ULTRACEMCO.NS : JINDALSTEL.NS,2020-09-21,2020-11-03,LONG,3798.046142578125,172.31076049804688,4454.716796875,629.7471008300781,43,
HINDZINC.NS : SBILIFE.NS,2020-10-21,2020-11-04,LONG,138.70541381835938,776.9649658203125,139.90528869628906,-4.3897247314453125,14,
JINDALSTEL.NS : HINDZINC.NS,2020-10-23,2020-11-04,SHORT,203.77923583984375,142.60296630859375,205.06365966796875,-3.9821014404296875,12,
NTPC.NS : BEL.NS,2020-10-23,2020-11-04,LONG,69.7458267211914,28.48210906982422,68.81588745117188,0.2081146240234375,12,
SBIN.NS : AMBUJACEM.NS,2020-10-07,2020-11-06,SHORT,179.49530029296875,212.47792053222656,206.3207550048828,0.540802001953125,30,
AMBUJACEM.NS : SBILIFE.NS,2020-09-25,2020-11-06,LONG,185.9634246826172,788.5400390625,239.84417724609375,49.72566223144531,42,
CGPOWER.NS : BDL.NS,2020-10-29,2020-11-09,LONG,29.651206970214844,137.70932006835938,31.680753707885746,-4.5268955230712855,11,
